lemma,bedeutung,sachgruppe
Pfuscharbeit,"schlecht ausgeführte Arbeit, Pfusch",7500
Pfutze,"Pustel, Pickel, kleine eitrige Entzündung",5700
Pimperleinsarbeit,Arbeit an oder mit kleinen Dingen,7500
Pinsel2,Kopf,5200
Pinsel1,"Pinsel, Gerät mit Borsten oder Haaren zum Auftragen von Farbe u. Ä",7590
Pinsel1,buschiger Schnurrbart,5940
Pinsel1,Gamsbart,5936
Pinsel1,büschelartiges Ende der Peitsche,7402
Pinselgeld,"Geldbetrag, der für die Abnüzung von Pinseln an die Maler bezahlt wird",7590
Plapper,Mund,5210
Plappler,"Vielredner, Schwätzer",6129
Platschen,schmutziger Fleck,9220
Platschen,Pfütze,2600
Platschen,Entzündung an den Lippen z. B. Herpes,5700
Platschen,großer Mund,5210
Platschen,"herabhängende Lippe, Schmollmund",5200
Platten,"Reifen, der keine Luft mehr hat",7403
Platte,"flacher, eben gearbeiteter Gegenstand mit geringer Dicke im Verhältnis zu seinen anderen Maßen aus unterschiedlichen Materialien",9220
Platte,2a Fliese,7710
Platte,Platte an der Außenfassade eines Hauses,7710
Platte,Herdplatte,7740
Platte,"kleines Schild, kleine Platte mit einer Aufschrift",8830
Platte,(flacher) Dachziegel,7710
Platte,"Dengelamboss, eiserne Dengelunterlage mit breiter Auflagefläche",7402
Platte,Pflugschar,7404
Platte,Süßstoff,5910
Platte,flache Unterlage zum Servieren von Speisen,7740
Platte,Schallplatte,8730
Platte,Schmutzfleck auf Textilien u.a.,5930
Platte,durch einen Stoß verursachte Schadstelle am Obst,3120
Platte,Glatze,5210
Platte,"Stelle, (betonierte) Fläche",7410
Platte,obere und untere runde Fläche beim Käselaib,7455
Platte,Flurkarte im Maßstab 1:5.000,8221
Plattenberger,Mensch mit einer Glatze,5210
Plattendach,Ziegeldach,7720
Plattenwechsler,"Plattenspieler, bei dem man mehrere Schallplatten stapeln kann, die nacheinander auf den Plattenteller fallen und dort abgespielt werden",8730
Plattfisch,"Brasse, Brachse Abramis brama",4310
Plattfuß,Fuß mit stark abgeflachten Wölbungen,5210
Plattfuß,"Reifen, der keine Luft mehr hat",7403
Platthuf,"Platthuf, krankhaft breiter Huf mit stark abgeflachter Wölbung",4112
Plattkopf,Mensch ohne Kopfhaar,5120
Plattner,Mann mit einer Glatze,5140
Platzdeckel,rundes Brett mit Griff für flachen Hefekuchen,7740
Platzdeckel,Brotschieber,7560
Pläppe,Lippe allgemein,5200
Pläppe,"hängende Lippe, Schmollmund",5200
Pläppe,"angeschwollene, wulstige Lippe",5200
Pläppe,entzündete Lippe,5200
Pläppe,"Mund, Mundpartie",5200
Pläppe,Zunge,5360
Plärraffe,häufig weinendes Kind,5560
Plärre,häufig weinendes Kind,5170
Plätschel,(große) Lippe,5200
Plätt,Halde mit Schieferplatten unter einem Schieferfelsen,2910
Plätzleinsteig,Teig für Weihnachtsplätzchen,5911
Polizeidiener,Gemeindediener und Polizist,8200
Polkahaar,gelocktes Haar,5210
Popel,"Gespenst, vermummte Gestalt",7350
Popel,Teufel,8800
Popel,"unfreundlicher, wenig zugänglicher Mensch",6116
Popel,verdickter Nasenschleim,5340
Poppel,"kleiner rundlicher Gegenstand, Kügelchen",9220
Poppel,"kleine runde Frucht, wie Pflaumen, Kirschen, Trauben, Beeren",3010
Poppel,"Knäuel, speziell: Wollknäuel, Garnknäuel",5930
Poppel,Pompon am spitzen Ende einer Mütze,5936
Poppel,"starres, hervortretendes Auge",5410
Poppel,Pupille,5410
Poppel,Sumpfdotterblume Caltha palustris,3500
Poppel,Gemeine Kugelblume Globularia elongata,3500
Poppel,Blütenbüschel des Schneeballstrauches Viburnum opulus,3800
Poppel,(rundliche) Erhebung auf sonst gleichmäßiger Oberfläche,5700
Poppelein,"Baby, kleines (gut genährtes) Kind",5830
Poppelgarn,Baumwolle,5930
Poppelkappe,"Zipfelmütze, Mütze mit einem Pompon",5936
Popper1,"rundlicher Gegenstand, kleine Kugel, kleines (Samen-)Korn",9220
Popper1,kugelförmiger Kot,4020
Popper1,(kleine) Beere,3200
Popper1,kleines Garnknäuel,5930
Popper1,Warze,5700
Popper2,kleiner lieber Bub,5170
Portiunkulasonntag,"Portiunkula, Sonntag nach dem 1. August, an dem der vollkommene Ablaß gewährt wird",7330
Postamt,Postdienststelle,8220
Prellhaken,Haken mit einem Eisenring,7550
Presstisch,"Tisch, auf dem die Käsemasse gepresst wird",7455
Preuße,Bewohner Preußens,8160
Preuße,Person aus Norddeutschland,8160
Preuße,"Schwätzer, Wichtigtuer",6119
Preußin,weibliche Person aus Norddeutschland,8160
Proletarier,"Rüpel, Mensch mit schlechten Manieren",6116
Prozess,"Prozess, Rechtsstreit",8300
Prügelbrucke,Bodenbelag aus Rundhölzern im Stall,7410
Pudel,"Pudel, Hunderasse mit dichtem krausem Fell Canis aquaticus",4117
Pudel,"Pedell, Hausmeister einer Schule, Universität",8400
Pudel,"untergeordnete Person, die die Arbeit für einen anderen erledigt",7011
Pudel,"krauses, gelocktes Haar",5940
Pudel,struppiges Haar,5940
Pudel,"aus pudelähnlich gekräuseltem Material, Krausen oder Pelz bestehende Halsbedeckung bei Frauen",5934
Pudel,kurze Männerjacke,5933
Pudelgrind,gelocktes Haar,5210
Pudelhaar,"krauses, gelocktes Haar",5210
Pudelhund,"Pudel, Hunderasse mit dichtem krausem Fell Canis aquaticus",4117
Pudelkappe,(mit Pelz eingefasste) Wollmütze,5936
Pudelkopf,"dichtes, stark gelocktes Haar",5210
Pudelmelker,Spottname für die Bewohner von Rettenbach GZ,8150
Pudelmütze,Pelzmütze,5936
Pudelware,Schar von kleinen (lebhaften) Kinder,5841
Puffärmel,"am Oberarm gebauschter, nach unten hin schmal werdender Ärmel",5934
Pulverdatschi,Gebäck aus Mürbeteig,5911
Pulverteig,Mürbeteig,5910
Pumpergrind,"harter, widerstandsfähiger Kopf",5210
Pumperteuchel,hölzernes Steigrohr des Pumpbrunnens,7900
Pupille,Pupille,5410
Putzbürste,Scheuerbürste,7736
Putzbürste,"Schrubber, Bürste mit langem Stiel zur Bodenreinigung",7736
Putzdocke,putzsüchtige oder herausgeputzte Frau,6139
Putzteufel,Frau mit übertriebenem Hang zum Saubermachen,6130
Päppel,Schnuller,5830
Päpperer,"Vielredner, Schwätzer",6120
Päpperer,"Mann, der lallt, undeutlich spricht",6120
Päpperer,"Ton, Äußerung",5420
Pöppeler1,liebes kleines Kind,5170
Püffel,Tabakspfeife,5921
pampfen,"mit vollen Backen kauen, viel, gierig essen",5360
papageien,nachäffen,7200
papp,papp,1230
pappelet,weichlich,9230
papperlapapp,zur Ablehnung von unnützem oder dummem Gerede,1230
papperlapapp,"unsinniges, abweisendes Gerede",7200
pappen,"durch Kleben anbringen, befestigen",9312
pappen,"Invaliden-, Rentenmarken einkleben",8220
pappen,durch Kleben reparieren,7500
pappen,klebend an etwas haften,9230
pappen,Klebkraft haben,9230
pappen,"klebend, klebrig sein",9230
pappen,kränklich,5700
pappen,"paffen, rauchen",5921
pappig,klebrig,9312
pappig,"faul, phlegmatisch",6405
pappig,übertrieben fromm,6510
papplen1,manschen,5520
papplen2,"viel reden, schwätzen",7210
papplen2,plappern von kleinen Kindern,5560
papplen2,unverständlich sprechen,7200
pappsüß,sehr süß,5440
pappvoll,"sehr satt, nicht mehr hungrig",5910
parterre,im Erdgeschoß,7720
patsch,"Ausruf zur Nachahmung eines klatschenden Geräuschs, auch erweitert",1220
patsch,"tatsächlich, in der Tat",9400
patsch,völlig,9400
pechrabenschwarz,tiefschwarz,9231
pechschwarz,"ganz schwarz, tiefschwarz",9231
pelzen2,(einen Obstbaum) veredeln,3020
pelzen1,"sich (vor der Arbeit) drücken, faulenzen",6550
pelzen1,"sich nicht mehr wohlfühlen, es nicht mehr aushalten können",6320
pelzen1,sich nicht mehr sehen lassen können,7010
pelzen3,schlagen,5521
pelzen3,(einen flachen Stein) über eine Wasseroberfläche hüpfen lassen,2600
pelzen4,aus Pelz,5931
pelzen4,"mit krausem, struppigem Haar",5940
pelzen4,"sich taub anfühlend z. B. ein eingeschlafenes, erfrorenes, geschwollenes Körperteil",5310
pelzen4,"unempfindlich gegen Ermahnungen, Ratschläge u. Ä",6210
pelzen4,"ohne Saft, im Fruchtinnern trocken, mit Hohlräumen Rettich, Radieschen, Rübe",3400
pelzen4,Faulpelz,6124
pelzig,"sich taub anfühlend z. B. ein eingeschlafenes, erfrorenes, geschwollenes Körperteil",5310
pelzig,"unempfindlich gegen Ermahnungen, Ratschläge u. Ä",6210
pelzig,"ohne Saft, im Fruchtinnern trocken, mit Hohlräumen Rettich, Radieschen, Rübe, Birne",3120
pelzig,Spottname der Bewohner von Wörleschwang,8150
pf,Ausdruck der Geringschätzung oder Gleichgültigkeit,1220
pfennigfuchsen,ein Wurfspiel um Pfennigmünzen spielen,7360
pflangslen,"näseln, durch die Nase sprechen",5360
pflatschgen,stark regnen,2200
pflatschen,"klatschend aufschlagen, niederfallen",5420
pflatschen,stark regnen,2200
pflatschen,planschen,5550
pflatschgeren,ein dem Murmelspiel ähnliches Spiel spielen,7390
pflatschig,"dick, breit",5210
pflitzen,niesen,5330
pflitzgen,niesen,5330
pflitzgen,Luft ruckartig aus der Nase ausstoßen,6320
pflitzgeren,niesen,5330
pflotschen,Wasser verschütten,9233
pflotschen,planschen,5550
pflotschig,sumpfig,2700
pflotschig,ungeschickt arbeitend,6550
pflotschig,"träge, plump, faul",6405
pflotschig,"unordentlich, ungepflegt",9320
pflotteren,"brodeln, Blasen aufwerfen",9230
pflotteren,eine Darmblähung hörbar entweichen lassen,5340
pflotteren,den Darm (hörbar) entleeren,5340
pflotteren,"flattern, von Wind oder Luftzug fortbewegt werden",2300
pflotteren,weinen,6320
pflotteren,kichern,5560
pfluderen,"mit den Flügeln schlagen, unruhig fliegen",4020
pfluderen,von Wind oder Luftzug bewegt werden,2300
pfluderen,"wedeln, schütteln",5520
pfluderen,"brodeln, Blasen aufwerfen",9230
pfluderen,flackern von Flammen,9235
pfluderen,auseinanderfallen von Reisigbündeln,9800
pfluderen,prusten,5340
pfluderen,(Speichel ausstoßend) undeutlich sprechen,5340
pfluderen,"unordentlich, nachlässig arbeiten",6550
pfludrig,"(vom Wind) wehend, spürbar in Bewegung",2300
pfludrig,"(von Stoff, Kleidung) weit geschnitten und leicht durch Luft, Wind in Bewegung zu bringen",5930
pfludrig,"lose, leicht auseinanderfallend",9312
pfludrig,"unordentlich, locker gekleidet",5930
pfludrig,"von unbeständigem, unstetem Charakter",6270
pfludrig,"hastig, oberflächlich",5570
pflutteren,"flattern, von Wind oder Luftzug fortbewegt werden",9800
pflutteren,"brodeln, Blasen aufwerfen",9230
pflutterig,"breiartig, schlammig",9230
pflätschnass,"völlig, durch und durch nass",9230
pflätteren,Kot von sich geben meist von Kühen,4020
pflätteren,planschen,4020
pflätteren,prasseln von Hagel,2200
pflätteren,"kleckern, verschütten",9130
pflätteren,"sich in nachlässiger Haltung hinsetzen, hinlegen",5550
pfnisen,mit Nasengeräuschen atmen,5330
pfreimt,"mit Raureif bedeckt, mit Raureif behangen",2200
pfuiteufelschwarz,tiefschwarz Haar,9231
pinslen,anstreichen,7590
pinslen,(mit einem flüssigen Medikament) bestreichen,5700
pinslen,gewohnheitsmäßig Alkohol trinken,5925
plattet,kahlköpfig,5210
plattenweise,stellenweise,9500
plattlen,"platteln, Volkstänze (z. B. einen Schuhplattler) vorführen",8740
plattlen,eine längere Strecke gehen,5530
plattköpfig,"kahlköpfig, ohne Kopfhaar",5210
plotzen,mit Geräusch hin- und herwerfen,5420
pläpperen,"viel reden, schwätzen",7210
pläpperen,"undeutlich, schnell reden",7200
plättelen,(einen flachen Stein) über eine Wasseroberfläche hüpfen lassen,2600
plättelen,"fliesen, mit Fliesen auslegen",7710
poplet,"unfreundlich, mürrisch, wenig zugänglich",6320
poppelig,mit über die Wangen laufenden Tränen,5340
poppelen,mit prasselndem Geräusch zu Boden fallen,5420
poppelen,langsam (um sich selbst drehend) nach unten rollen,9800
popperlen,stottern,5360
poppren,"leise (vor sich hin) schimpfen, halblaut seinen Unwillen äußern",6333
potz,"Ausruf der Verärgerung, nur erweitert",1230
pst,"Ausruf zur Aufforderung, still, leise zu sein, auch in Wiederholung",1230
pst,"Ausruf, um jemanden (heimlich) auf sich aufmerksam zu machen, auch in Wiederholung",1230
pst,"Lockruf für Katzen, in mehrfacher Wiederholung",1230
pudelnarret,sehr wütend,6320
pudelhaarig,krauses Haar habend,5210
pudelnacket,ganz nackt,5932
pudelnass,vollkommen durchnässt,2200
pudelnärrisch,vollkommen verrückt,6270
pudelwohl,sich in sehr gutem körperlichen und geistigen Zustand befindend,5700
pudelwarm,"wohlig warm, angenehm warm",2400
pudlen,"jemanden streng, schecht behandeln",6560
pudlig,(natürlich) gelocktes Haar habend,5210
pudlig,ungekämmt,5940
pultendick,"wohl dickflüssig, breiig",9230
päpperen,"plaudern, schwätzen",7210
päpperen,rasch und undeutlich reden,7200
päpperen,"schimpfen, nörgeln",6333
päpperen,"murmeln, vor sich hin reden",7200
päpprig,geschwätzig,7200
pöppelen,Kotkügelchen ausscheiden,4020
pöppelen,"(kleine kugelförmige Teile) abfallen, sich loslösen und nach unten fallen",9220
Quadratlatschen,besonders große Schuhe,5937
Quadratlätsche,"besonders dummdreister, prahlerischer Mensch",6127
Quadratratsche,schwatzhafte Frau,6135
Quadratratschel,schwatzhafte Frau,6135
Quassel,Mund,5200
Quatembersamstag,"Quatember, ein Samstag",7330
Quatembersonntag,"Quatember, ein Sonntag",7330
Querteil,Querholz des Lattenzauns,7520
Quidulbaffe,übertrieben gut gelaunter und lebhafter Mensch,6260
Quirl,verwirrte Knoten in den Haaren,5940
Rabenauge,Schwarzbeere Vaccinium myrtillus,3210
Rabennest,"Nest, in dem Raben brüten",4210
Rachen,"Gaumen, Rachen, Schlund",5240
Rachen,großer Mund,5210
Radachse,"Achse, um die sich ein Rad dreht",7403
Raffel,kammartiges Gerät zum Abstreifen von Beeren oder Leinsamen,7501
Raffel,"Hechel, Gerät zum Entwirren von Flachs",7490
Raffel,einfaches Zitherinstrument,8730
Raffel,"Ratsche, Karfreitagsklapper",8850
Raffel,"sich böse äußernde, rücksichtslose (weibliche) Person",6112
Raffel,"raffgierige, neidische (weibliche) Person",6116
Raffel,"unstete, ausgelassene weibliche Person",6130
Raffel,unordentliche weibliche Person,6134
Raffel,Mund,5200
Raffel,"böses, loses Mundwerk",5360
Raffel,unansehnliches Gesicht,5210
Raffel,abgemagerte Kuh,4111
Raffel,Gebiss des Hirsches,4010
Raffler,"plötzliches, lautes Geräusch",5420
Raffler,"Gerät, das Lärm verursacht",5420
Raguser,"Mensch mit dunklem Haar, dunklen Augen und dunklem Teint",5120
Ramsnäse,"breite, gebogene Nase",5210
Ramsnäse,"Mensch mit einer breiten, gebogenen Nase",5120
Ramsnäser,Pferd mit einer gebogenen Nase,4112
Rand,"Rand, äußere, obere Begrenzung",9220
Rand,Ufer,2800
Rand,Mund,5360
Ranzenbeißer,"saurer, schlechter Wein",5920
Rappelkopf,"jähzorniger, heftig reagierender Mensch",6116
Rappelkopf,"wirrer Mensch, Mensch, der nicht recht bei Verstand ist",6116
Rasierer,"Herrenfriseur, Person, die von Berufs wegen Bärte schneidet",5940
Ratsch,"Unterhaltung, Plauderei",7210
Ratschbäse,schwatzhafte Frau,6135
Ratschel,schwatzhafte Frau,6135
Ratscher,schwatzhafter Mann,6120
Ratscherei,"Gerede, Geschwätz",7210
Ratscherin,schwatzhafte Frau,6135
Ratschkarren,"fahrbare Ratsche, Klapper zum Ankündigen der Gottesdienste in der Karwoche",8850
Ratschkathel,"schwatzhafte Person, meist Frau",6135
Ratschweib,schwatzhafte Frau,6135
Ratzenbart,am Kinn ausrasierter Backenbart,5940
Ratzengrind,Kopf einer Ratte,4120
Ratzengrind,"(unschön geschnittene, ungepflegte) Kurzhaarfrisur",5940
Ratzenschwanz,Schwanz einer Ratte,4120
Ratzenschwanz,dünner (langer) Haarzopf,5940
Ratzenschwanz,eine große Anzahl miteinander verbundener Probleme,6430
Ratzentag,. Juni,7330
Raubtier,Raubtier,4100
Rauchtabak,Tabakpflanze Nicotiana tabacum od. rustica,3000
Rauchtabak,Genussmittel daraus,5921
Rauchtabakdose,Tabaksdose,5920
Rauchtabakspfeife,Tabakspfeife,5920
Raudistel,"Silberdistel, Große Eberwurz Carlina acaulis",3500
Raunachtstag,Tag in der Zeit der Raunächte,7330
Rechenhaupt,"Teil des Rechens, in dem die Zinken befestigt sind",7402
Rechenhaupt,"Heumenge, Strohmenge, die man mit einem Rechen aufnehmen kann",7430
Rechenkamm,"Teil des Rechens, in dem die Zinken befestigt sind",7402
Rechenkopf,"Teil des Rechens, in dem die Zinken befestigt sind",7402
Rechenzinken,"Zinke, Zahn am Rechen",7402
Rechenzunken,"Zinke, Zahn am Rechen",7402
Rechtlerteil,"Anteil am Gemeinschaftsbesitz, Allmendeteil",8330
Reff,Rückentraggestell aus Holz,7800
Reff,geflochtener Rückenkorb,7800
Reff,kleiner Korb für Holz,7800
Reff,Kübel für Harz,7735
Reff,Raufe,7450
Reff,grobes Sieb,7500
Reff,"Boden unter dem Dach, oft für nicht gedroschenes Getreide",7720
Reff,oberster Querbalken unter dem Dach,7720
Reff,Mund mit vorstehenden Zähnen,5210
Reff,zahnloser Mund einer alten Person,5210
Reff,Zahnprothese,5700
Reff,böse Frau,6132
Reff,alte Frau,5165
Reff,altes Rind,4111
Regendach,Regenschirm,5932
Regendach,Frauenmantel Alchemilla vulgaris,3500
Regendachler,Regenschirmflicker,7545
Regendachheinzen,dreibeiniges Heutrockengestell,7402
Regenfotzen,dunkler Wolkenfetzen,2200
Regenhelle,kurzzeitiges Aufhellen des Himmels zwischen mehreren Regenschauern,2100
Regenhelle,klare Sicht nach Regenwetter,2200
Regentag,Regentag,2200
Rehbock,"Rehbock, männliches Reh",4130
Reiberdatschi,Kartoffelpuffer,5911
Reidhaken,an einem Stiel angebrachter großer Eisenhaken zum Drehen schwerer Baumstämme,7550
Reifenschmecker,"Person, die am Palmsonntag als erste aufgestanden ist",7130
Reifenschmecker,"Person, die am Palmsonntag als erste in die Kirche kommt, die Kirche verlässt",7130
Reifenschmecker,"Person, die mit einen mit Weidenkätzchen geschmückten langen Stab (Palmstecken) ins Gesicht gestoßen wird",7130
Reihkamm,kammartige Vorrichtung am Webstuhl zum gleichmäßigen Verteilen der Kettfäden,7546
Reisast,abgehackter Ast eines Nadelbaums,3110
Reisbürste,Bürste aus Reisern zum Putzen des Viehs,7450
Reiselhaken,Hackmesser zum Zerkleinern von Reisig,7402
Reishaken,Hackmesser zum Zerkleinern von Reisig,7402
Reisteil,"Teil der Allmende, in dem ein Gemeindemitglied das Recht erworben hat, Reisig zu sammeln",3110
Reißteufel,"Mensch, der vieles zerreißt",6114
Richter,"Richter, Person, die Recht spricht",8300
Richter,breitzinkiger Haarkamm,5940
Riebeleindatschi,"flacher Streuselkuchen, meist aus Hefeteig",5911
Riebeleinsgrind,Kopf als Körperteil,5200
Riebeleinsgrind,"Kopf als Zentrum des Denkens, Wollens",6200
Riebeleinsgrind,"krauses, (stark) gelocktes Haar",5210
Riecher,Geruchssinn,5430
Riecher,"Riecher, sicheres Gefühl, mit dem man etwas errät, gute Wahrnehmung",6210
Riegelbrucke,Damm aus quergelegten Rundhölzern z. B. in Moorgebieten,7810
Riegelbrucke,Brücke mit quergelegten Rundhölzern als Bodenbelag,7810
Riegelorne,Ahorn mit Quermaserung bei längsgeschnittenem Holz,3100
Riesengosche,großer Mund,5210
Ringfinger,Ringfinger,5200
Ringleinsblumentee,Tee aus Ringelblumen,5920
Ringleinstee,Tee aus Ringelblumen,5920
Ringtasche,Stofftasche mit zwei Tragringen,5932
Ringteig,Teig für Hefekranz,5910
Rockdot,Patin,7100
Roggenacker,mit Roggen bebautes Feld,7420
Roggenborste,Granne am Korn des Roggens,3310
Roggengräte,Roggengranne,3310
Roggenähre,"Ähre des Roggens, Fruchtstand des Roggens",3310
Rollblume,Sumpfdotterblume Caltha palustris,3500
Rolle,etwas walzenförmig Zusammengerolltes oder Zusammengewickeltes,9220
Rolle,Haarlocke,5210
Rolle,"rundlicher Gegenstand, Rolle, Walze, mit einer Rille versehene Scheibe, worauf etwas rollt oder gleitet",7800
Rolle,"Winde zum Spannen des Seils, mit dessen Hilfe der Wiesbaum auf dem Erntewagen festgezurrt wird",7402
Rolle,"(ca. 30 cm bis zu einem Meter langes) vom Stamm, einem dicken Ast gesägtes Rundholz",3130
Rolle,"Schelle, kleine, mit einem Schlitz versehene kugelförmige Glocke",7403
Rolle,"Kuh, die ständig brünstig ist, aber nicht trächtig wird",4111
Rolle,Sumpfdotterblume Caltha palustris,3600
Rollenbutzelein,kleines Kind mit dicht gelocktem Haar,5170
Rollenkopf,"dichtes, stark gelocktes Haar",5210
Rollenhaar,(dicht) gelocktes Haar,5210
Rollenkranz,mit (runden) Glöckchen besetzter Halsriemen bei Zugtieren,4112
Rollenpudel,dicht gelocktes Haar,5210
Rollenpudel,Person mit (dicht) gelocktem Haar,5120
Rollenpudel,Rind mit gelocktem Fell,4111
Rollentabak,zu einer Rolle geformte Tabakblätter,5920
Rollerin,"Kuh, die krankhaft mit der Zunge schlägt",4111
Rollerin,"Kuh, die ständig brünstig ist, aber nicht trächtig wird",4111
Rollgerste,"Graupe, enthülstes und gerundetes Gerstenkorn",3340
Rollhafen,der unterste und übelste Platz in der Hölle,8810
Roller,"ein Meter langes Stammholz, dickes Astholz",3130
Roller,"runder ca. 30 cm langer Holzklotz, der zu Brennholz gespalten wird",3130
Roller,"kleiner Schlitten für Kinder, Rodelschlitten",7405
Roller,"Kuh, die ständig brünstig ist, aber nicht trächtig wird",4111
Roller,Trollblume Trollius europaeus,3500
Rollin,"junge Kuh, die ständig brünstig ist, aber nicht trächtig wird",4111
Rollo,aufrollbarer Vorhang aus Leinen mit breiter (gehäkelter) Spitze,5930
Rollospitz,(gehäkelte) Spitzenborte an Vorhängen,5930
Rollstrumpf,langer von einem Gummiring oder vom Straps gehaltener Strumpf,5932
Rorateamt,Frühmesse im Advent,8840
Rossdecke,schützende oder wärmende Decke für Pferde,4112
Rossdieb,Pferdedieb,4112
Rossdieb,"jemand, der zum letztmöglichen Termin zur Osterkomminion geht",8840
Rossdieb,Schimpfwort für einen bösen Mann,6111
Rossgeschmecket,Rossminze Mentha longifolia,3700
Rossgumpen,"Pferdeschwemme, Stelle in einem Gewässer, an der die Pferde ins Wasser getrieben werden",2600
Rosshaar,"Pferdehaar als Füllung für Matratzen, Polster verwendet",4112
Rosshaarmatratze,Rosshaarmatratze,7730
Rosshaarpaterlein,"aus Pferdehaaren geknüpfte, mit Perlen verzierte Kette",5938
Rosshaarpolster,Rosshaarmatratze,7730
Rosskopf,spät reifende Apfelsorte,3120
Rossschnecke,wohl rote Wegschnecke Arion rufus,4500
Rossstriegel,"Pferdestriegel, mit Zacken, Zähnen besetztes (Eisen-)Gerät zur (groben) Fellreinigung bei Pferden",7402
Rotauge,Rotauge Rutilus rutilus,4310
Rotdas,"Fichtenzweig, grünes Fichtenreisig",3010
Rothaarer,Mann mit rotem Haar,5140
Rotschimmel,"Pferd, Schimmel mit rötlichem Fell",4112
Rottanne,Fichte Picea abies,3110
Rottschnabel,"naseweiser, vorlauter Mensch",6111
Rotz,Nasenschleim,5340
Rotz,Schnupfen,5700
Rotz,"Rotz, bei Haustieren, besonders Pferden auftretende Infektionskrankheit",4110
Rotz,"Unsinn, unerfreuliche Angelegenheit",7200
Rotzaffe,"frecher, unreifer junger Mensch",5840
Rotzbiber,"männliches, weibliches Truthuhn Meleagris gallopavo",4240
Rotzbiber,aus der Nase herunterhängender Nasenschleim,5340
Rotzbollen,verdickter Nasenschleim,5340
Rotzbremse,(kleiner eckiger) Oberlippenbart,5940
Rotzbub,"Rotzbengel, ungezogener, frecher Bub oder Jugendlicher",5174
Rotzbutzen,verdickter Nasenschleim,5340
Rotzbäcklein,Kind mit einer mit Rotz verschmierten Backe,5170
Rotzfahne,Taschentuch,5932
Rotzfazel,Taschentuch,5932
Rotzer,(frecher) unerfahrener Bub oder Jugendlicher,5840
Rotzfehl,"Mädchen, dem der Nasenschleim aus der Nase herunterhängt",5840
Rotzfehl,"freches, vorlautes Mädchen",5174
Rotzfehl,ungezogen Tochter,7100
Rotzfetzen,Taschentuch,5932
Rotzfetzen,"Spottname für einen Buben, der den Nasenschleim stets an seine Kleidung schmierte",7130
Rotzfink,"Rotzbengel, ungezogener, frecher Bub oder Jugendlicher",5174
Rotzglocke,aus der Nase hängender Schleim,5340
Rotzglocke,"junges, vorlautes Mädchen",5170
Rotzglunker,aus der Nase hängender Schleim,5340
Rotzgockel,Truthahn,4240
Rotzgockeler,Truthahn,4240
Rotzgockeler,Rote Lichtnelke Melandryum rubrum,3500
Rotzgockeler,Kuckuckslichtnelke Lychnis flos-cuculi,3500
Rotzgori,"aufgewecktes, verzogenes, unfugtreibendes Kind",5174
Rotzherabhenker,Spottname für eine Person mit aus der Nase hängendem Schleim,4240
Rotzkengel,aus der Nase hängender Schleim,5340
Rotzklengel,aus der Nase hängender Schleim,5340
Rotzkocher,Tabakspfeife,5921
Rotzler,"Mensch, der den Nasenschleim geräuschvoll hochzieht",6110
Rotzlumpen,Taschentuch,5932
Rotzlöffel,"frecher, vorlauter Bub oder Jugendlicher",5174
Rotzmaul,"junger, vorlauter Mensch",5170
Rotzmädlein,"freches, vorlautes Mädchen oder Jugendliche",5174
Rotznäse,aufgrund einer Erkältung triefende Nase,5700
Rotznäse,"unerfahrenes Kind, unreifer Jugendlicher",5840
Rotznäse,"freches, vorlautes Kind",5840
Rotzpopel,verdickter Nasenschleim,5340
Rotzpopeler,verdickter Nasenschleim,5340
Rotzspiegel,"glänzende Stelle am Ärmel, an die der Nasenschleim abgewischt wurde",5940
Rotzschnabel,"junger, vorlauter Mensch",5170
Rotztuch,Taschentuch,5932
Rotzwisch,ungezogenes Kind,5174
Ruckader,Wirbelsäule,5240
Rufe,Wundschorf,5700
Rufe,"Ausschlag, Entzündung",5700
Rufe,rauer Erdboden,2700
Rufendatschi,großflächiger Wundschorf,5700
Rufenmaul,Kind mit Hautausschlag im Gesicht,5700
Rumpeldonnerstag,letzter Donnerstag in der Fastnacht,7310
Rupfentasche,Schultasche aus Rupfen,5932
Russland,"Russland, Staat",8160
Räbschwarz,schwarze Farbe zum Beschriften von Säcken,9231
Rätsche,"Ratsche, Klapper besonders in der Karwoche",8850
Rätsche,"schwatzhafte Person, meist Frau",6110
Rätsche,Mund,5200
Rätschei,"Ei, das Kinder für das Karfreitagsrätschen bekommen",8850
Rätscher,"knirschendes, lautes Geräusch",5420
Rübenacker,mit Futterrüben bebautes Feld,7420
Rübenkopf,ausgehöhlte Futterrübe mit einem eingeschnittenen Gesicht,7360
Rührkübelbock,"Gestell, auf dem das Butterfass steht",7740
Rührlöffel,Kochlöffel,7740
Rüpel,"ungehobelte, grobe (meist männliche) Person",6116
Rüpel,schmutziger Mund,5360
Rüpel,Kopf,5200
Rüsche1,Esche Fraxinus excelsior,3100
Rüssel,"röhrenförmig verlängerte Nase von Tieren wie Schwein, Elefant",4010
Rüssel,"Saugrüssel, Stechrüssel von Insekten",4700
Rüssel,Mund,5200
Rüssel,von Essensresten verschmutzter Mund,5200
Rüssel,Nase,5200
Rüssel,Kellerassel Porcellio scaber,4600
Rüsselschaber,(Herren-)Friseur,5940
rabenschwarz,tiefschwarz,5210
rabenschwarz,"völlig dunkel, sehr finster",2200
rabenschwarz,"sehr schmutzig, schwarz von Schmutz",9230
raffen,"raufen, streiten",5521
raffen,an den Haaren zupfen,5520
raffen,"Flachs, Hanf bearbeiten",7500
